Latitude,Longitude,University,City,State,Zip,Online,NLN AD,NLN BSN,CCNE BSN,CCNE MSN,CCNE DNP,CCNE Post-Grad
37.57058334,-84.28897095,Berea College,Berea,KY,40404,0,0,0,1,0,0,0
34.2903595,-85.18920135,Berry College,Mount Berry,GA,30149,0,0,0,1,0,0,0
44.16675186,-93.99130249,Bethany Lutheran College,Mankato,MN,56001,0,0,0,1,0,0,0
38.0747261,-97.34256744,Bethel College,North Newton,KS,67117,0,0,0,1,0,0,0
45.05816269,-93.16190338,Bethel University-Minnesota,Saint Paul,MN,55112,0,0,0,1,1,1,0
36.1419754,-88.51483154,Bethel University-Tennessee,McKenzie,TN,38201,0,0,0,1,0,0,0
42.08942795,-75.96949005,Binghamton University,Johnson City,NY,13902,0,0,0,1,1,1,1
33.90626144,-118.0155563,Biola University,La Mirada,CA,90639,0,0,0,1,0,0,0
40.79507446,-74.19485474,Bloomfield College,Bloomfield,NJ,07003,0,0,0,1,0,0,0
41.00811005,-76.44727325,Bloomsburg University of Pennsylvania,Bloomsburg,PA,17815,0,0,0,1,1,1,0
37.26454926,-81.2407074,Bluefield State College,Bluefield,WV,24701,0,0,0,1,0,0,0
37.24453735,-81.24627686,Bluefield University,Bluefield,VA,24605,0,0,0,1,1,0,1
34.87258148,-82.36247253,Bob Jones University,Greenville,SC,29614,0,0,0,1,0,0,0
43.60269547,-116.2014618,Boise State University,Boise,ID,83725,0,0,0,1,1,1,0
42.3355484,-71.16849518,Boston College,Chestnut Hill,MA,02467,0,0,0,1,1,1,0
41.37977982,-83.63008118,Bowling Green State University,Bowling Green,OH,43403,0,0,0,1,0,0,0
41.37977982,-83.63008118,Bowling Green State University,Bowling Green,OH,43403,0,0,0,0,0,0,0
40.69777298,-89.61534882,Bradley University,Peoria,IL,61625,0,0,0,1,1,1,1
34.30397415,-83.81967163,Brenau University,Gainesville,GA,30501,0,0,0,1,1,1,1
42.52701187,-96.4270401,Briar Cliff University,Sioux City,IA,51104,0,0,0,1,1,1,1
40.2518425,-111.6493149,Brigham Young University,Provo,UT,84602,0,0,0,1,1,0,0
43.81441116,-111.7832565,Brigham Young University-Idaho,Rexburg,ID,83460,0,0,0,1,0,0,0
33.56615448,-112.1125336,Brookline College,Phoenix,AZ,85021,0,0,0,1,0,0,0
26.06811714,-80.39431,Broward College,Miramar,FL,33027,0,0,0,1,0,0,0
42.79031754,-78.77274323,Bryant & Stratton College-Online Education,Orchard Park,NY,14127,0,0,0,1,0,0,0
41.40445709,-81.78391266,Bryant & Stratton College-Parma,Parma,OH,44130,0,0,0,1,0,0,0
43.04303741,-88.05291748,Bryant & Stratton College-Wauwatosa,Wauwatosa,WI,53226,0,0,0,1,0,0,0
44.04789734,-123.0796051,Bushnell University,Eugene,OR,97402,0,0,0,1,1,0,0
35.43995667,-80.600914,Cabarrus College of Health Sciences,Concord,NC,28025,0,0,0,1,1,0,0
40.83412552,-74.27206421,Caldwell University,Caldwell,NJ,07006,0,0,0,1,0,0,0
33.92889023,-117.4259186,California Baptist University,Riverside,CA,92504,0,0,0,1,1,1,1
33.69071198,-117.881485,California Southern University,Chandler,AZ,85286,0,0,0,1,1,0,0
35.34866333,-119.1033478,"California State University, Bakersfield",Bakersfield,CA,93311,0,0,0,1,1,0,0
34.16205597,-119.0434647,"California State University, Channel Islands",Camarillo,CA,93012,0,0,0,1,1,0,1
39.72875595,-121.8476257,"California State University, Chico",Chico,CA,95929,0,0,0,1,1,0,0
33.86245728,-118.2544098,"California State University, Dominguez Hills",Carson,CA,90747,0,0,0,1,1,0,1
37.65714645,-122.0574875,"California State University, East Bay",Hayward,CA,94542,0,0,0,1,1,0,0
36.81336212,-119.7460938,"California State University, Fresno",Fresno,CA,93740,0,0,0,1,1,1,1
33.88234711,-117.8851013,"California State University, Fullerton",Fullerton,CA,92831,0,0,0,1,1,0,0
33.88234711,-117.8851013,"California State University, Fullerton",Fullerton,CA,92831,0,0,0,0,0,0,0
33.78382492,-118.11409,"California State University, Long Beach",Long Beach,CA,90840,0,0,0,1,1,0,1
33.78382492,-118.11409,"California State University, Long Beach",Long Beach,CA,90840,0,0,0,0,0,0,0
34.06676865,-118.1684418,"California State University, Los Angeles",Los Angeles,CA,90032,0,0,0,1,1,0,1
34.06676865,-118.1684418,"California State University, Los Angeles",Los Angeles,CA,90032,0,0,0,0,0,0,0
36.65165329,-121.7977982,"California State University, Monterey Bay",Seaside,CA,93955,0,0,0,1,0,0,0
34.24103546,-118.5276718,"California State University, Northridge",Northridge,CA,91330,0,0,0,1,0,0,0
38.55846024,-121.4218216,"California State University, Sacramento",Sacramento,CA,95819,0,0,0,1,1,0,0
34.18135834,-117.3231888,"California State University, San Bernardino",San Bernardino,CA,92407,0,0,0,1,1,0,0
33.12949371,-117.1595688,"California State University, San Marcos",San Marcos,CA,92096,0,0,0,1,1,0,1
37.52539825,-120.8554611,"California State University, Stanislaus",Turlock,CA,95382,0,0,0,1,1,0,0
42.92965317,-85.58925629,Calvin University,Grand Rapids,MI,49546,0,0,0,1,0,0,0
35.40592575,-78.75782013,Campbell University,Lillington,NC,27546,0,0,0,1,0,0,0
44.97642899,-93.26870728,Capella University,Minneapolis,MN,55402,0,0,0,1,1,1,0
39.95491028,-82.93983459,Capital University,Columbus,OH,43209,0,0,0,1,1,0,0
43.1400528,-87.90843201,Cardinal Stritch University,Milwaukee,WI,53217,0,0,0,1,0,0,0
40.43930817,-79.96368408,Carlow University,Pittsburgh,PA,15213,0,0,0,1,1,1,1
35.18182373,-80.9275589,Carolinas College of Health Sciences,Charlotte,NC,28203,0,0,0,1,0,0,0
46.60073853,-112.0386887,Carroll College-Montana,Helena,MT,59601,0,0,0,1,0,0,0
43.00436401,-88.22840881,Carroll University,Waukesha,WI,53186,0,1,0,1,1,0,0
36.12236023,-83.49035645,Carson-Newman University,Jefferson City,TN,37760,0,0,0,1,1,0,0
42.62216949,-87.82203674,Carthage College,Kenosha,WI,53140,0,0,0,1,0,0,0
41.50434113,-81.60838318,Case Western Reserve University,Cleveland,OH,44106,0,0,0,1,1,1,1
43.60801697,-73.17869568,Castleton University,Castleton,VT,05735,0,0,0,1,0,0,0
35.68958282,-80.48123169,Catawba College,Salisbury,NC,28144,0,0,0,1,0,0,0
38.93688202,-76.99869537,"Catholic University of America, The",Washington,DC,20064,0,0,0,1,1,1,1
40.5859375,-75.51966095,Cedar Crest College,Allentown,PA,18104,0,0,0,0,1,1,0
39.74952698,-83.8126297,Cedarville University,Cedarville,OH,45314,0,0,0,1,1,0,0
41.69312286,-72.76384735,Central Connecticut State University,New Britain,CT,06053,0,0,0,1,1,0,0
39.14891052,-92.6840744,Central Methodist University,Fayette,MO,65248,0,0,0,1,1,0,0
43.58190918,-84.77563477,Central Michigan University,Mount Pleasant,MI,48859,0,0,0,1,0,0,0
41.88081741,-87.64076996,Chamberlain University,Downers Grove,IL,60515,1,0,0,1,1,1,1
21.29058266,-157.8074036,Chaminade University of Honolulu,Honolulu,HI,96816,0,0,0,1,0,0,0
33.92563248,-118.2425232,Charles R. Drew University of Medicine and Science,Los Angeles,CA,90059,0,0,0,1,1,0,1
41.68826675,-72.76813507,Charter Oak State College,New Britain,CT,06053,0,0,0,1,0,0,0
40.4486618,-79.92407227,Chatham University,Pittsburgh,PA,15232,0,0,0,1,1,1,0
39.12178421,-84.50949097,"Christ College of Nursing and Health Sciences, The",Cincinnati,OH,45219,0,0,0,1,0,0,0
35.1284523,-89.98124695,Christian Brothers University,Memphis,TN,38104,0,0,0,1,0,0,0
32.79730988,-79.96186066,"Citadel, The",Charleston,SC,29409,0,0,0,1,0,0,0
33.49901962,-80.8542099,Claflin University,Orangeburg,SC,29115,0,0,0,1,0,0,0
42.50912857,-90.6900177,Clarke University,Dubuque,IA,52001,0,0,0,1,0,1,0
33.59439468,-84.33042145,Clayton State University,Morrow,GA,30260,0,0,0,1,1,0,0
34.67340851,-82.8367157,Clemson University,Clemson,SC,29634,0,0,0,1,1,1,0
41.50276566,-81.67442322,Cleveland State University,Cleveland,OH,44115,0,0,0,1,1,1,0
33.72086334,-117.8475571,CNI College,Santa Ana,CA,92704,0,0,0,1,0,0,0
41.98844147,-91.65898132,Coe College,Cedar Rapids,IA,52402,0,0,0,1,0,0,0
43.41214752,-71.97795105,Colby-Sawyer College,New London,NH,03257,0,0,0,1,1,0,0
18.42857742,-66.06659698,Colegio Universitario de San Juan,San Juan,PR,00927,0,0,0,1,0,0,0
40.91262817,-73.90286255,College of Mount Saint Vincent,Bronx,NY,10471,0,0,0,1,1,0,1
40.26844025,-74.7776947,"College of New Jersey, The",Ewing,NJ,08628,0,0,0,1,1,0,1
45.57967758,-94.3944397,College of Saint Benedict/Saint John's University,St. Joseph,MN,56374,0,0,0,1,0,0,0
46.81636429,-92.10810089,"College of St. Scholastica, The",Duluth,MN,55811,0,0,0,1,0,1,1
36.61632156,-93.23937988,College of the Ozarks,Point Lookout,MO,65726,0,0,0,1,0,0,0
39.71310425,-105.095932,Colorado Christian University,Lakewood,CO,80226,0,0,0,1,1,1,0
39.08081436,-108.5546188,Colorado Mesa University,Grand Junction,CO,81501,0,0,0,1,1,1,0
38.8946991,-104.856163,Colorado Technical University,Colorado Springs,CO,80907,0,0,0,1,1,1,1
46.25234222,-119.1219482,Columbia Basin College,Pasco,WA,99301,0,0,0,1,0,0,0
38.95787048,-92.32640839,"Columbia College, Missouri",Columbia,MO,65216,0,0,0,1,0,0,0
34.04553604,-81.03091431,Columbia College-SC,Columbia,SC,29203,0,0,0,1,0,0,0
40.80753708,-73.96257019,Columbia University,New York,NY,10027,0,0,0,0,1,1,1
32.50202942,-84.94016266,Columbus State University,Columbus,GA,31907,0,0,0,1,1,0,0
32.50202942,-84.94016266,Columbus State University,Columbus,GA,31907,0,0,0,0,0,0,0
46.86280441,-96.77005768,Concordia College-Moorhead,Moorhead,MN,56562,0,0,0,1,0,0,0
33.65393448,-117.8105316,Concordia University Irvine,Irvine,CA,92612,0,0,0,1,0,0,0
44.95102692,-93.15605927,Concordia University Saint Paul,Saint Paul,MN,55104,0,0,0,1,0,0,0
30.41911888,-97.83901978,Concordia University Texas,Austin,TX,78726,0,0,0,1,0,0,0
43.25419998,-87.91552734,Concordia University Wisconsin,Mequon,WI,53092,0,0,0,1,1,1,1
39.312603,-76.65799713,Coppin State University,Baltimore,MD,21216,0,0,0,1,1,1,1
37.2249794,-93.28990173,Cox College,Springfield,MO,65802,0,0,0,1,1,0,1
41.26555252,-95.94638824,Creighton University,Omaha,NE,68178,0,0,0,1,1,1,1
44.8848381,-93.74253845,Crown College,St. Bonifacius,MN,55375,0,0,0,1,0,0,0
36.20523834,-86.2991333,Cumberland University,Lebanon,TN,37087,0,0,0,1,1,0,0
40.74842834,-73.98999786,CUNY School of Professional Studies,New York,NY,10036,0,0,0,1,1,0,0
42.23477173,-71.11334991,Curry College,Milton,MA,02186,0,0,0,1,1,0,0
43.69766617,-98.03121948,Dakota Wesleyan University,Mitchell,SD,57301,0,0,0,1,0,0,0
42.8494606,-85.53066254,Davenport University,Grand Rapids,MI,49512,0,0,0,1,1,0,1
41.2963028,-84.3598175,Defiance College,Defiance,OH,43512,0,0,0,1,0,0,0
33.74537659,-90.73545074,Delta State University,Cleveland,MS,38733,0,0,0,1,1,1,1
39.75299072,-104.9946442,Denver College of Nursing,Denver,CO,80202,0,0,0,1,1,0,0
41.92419052,-87.65416718,DePaul University,Chicago,IL,60604,0,0,0,1,1,1,0
40.53878021,-75.37929535,DeSales University,Center Valley,PA,18034,0,0,0,1,1,1,1
37.98000336,-122.5131531,Dominican University of California,San Rafael,CA,94901,0,0,0,1,0,0,0
41.90241241,-87.82205963,"Dominican University, Illinois",River Forest,IL,60305,0,0,0,1,0,0,0
43.08248138,-96.16635895,Dordt University,Sioux Center,IA,51250,0,0,0,1,0,0,0
39.95661163,-75.18994141,Drexel University,Philadelphia,PA,19104,0,0,0,1,1,1,1
36.0014267,-78.93822479,Duke University,Durham,NC,27708,0,0,0,1,1,1,0
40.43677902,-79.98927307,Duquesne University,Pittsburgh,PA,15282,0,0,0,1,1,1,1
40.64987564,-111.9072113,Eagle Gate College,Murray,UT,84123,0,0,0,1,1,0,0
35.60688019,-77.366539,East Carolina University,Greenville,NC,27858,0,0,0,1,1,1,1
36.30239487,-82.36985016,East Tennessee State University,Johnson City,TN,37614,0,0,0,1,1,1,1
32.55580902,-94.37343597,East Texas Baptist University,Marshall,TX,75670,0,0,0,1,0,0,0
28.16910553,-80.67220306,Eastern Florida State College,Melbourne,FL,32901,0,0,0,1,0,0,0
39.47803116,-88.17590332,Eastern Illinois University,Charleston,IL,61920,0,0,0,1,0,0,0
37.73532104,-84.29867554,Eastern Kentucky University,Richmond,KY,40475,0,0,0,1,1,1,1
38.47247314,-78.8775177,Eastern Mennonite University,Harrisonburg,VA,22802,0,0,0,1,1,1,0
42.25067902,-83.6240921,Eastern Michigan University,Ypsilanti,MI,48197,0,0,0,1,1,1,1
40.05119705,-75.37127686,Eastern University,St. Davids,PA,19087,0,0,0,1,1,0,0
28.77691078,-81.35372925,ECPI University-Orlando,Lake Mary,FL,32746,0,0,0,1,0,0,0
36.84287643,-76.18405914,ECPI University-Virginia,Virginia Beach,VA,23462,0,0,0,1,1,0,0
43.06068802,-89.42337799,Edgewood College,Madison,WI,53711,0,0,0,1,1,1,0
41.89698792,-87.94713593,Elmhurst University,Elmhurst,IL,60126,0,0,0,1,1,0,0
42.14237976,-72.60167694,Elms College,Chicopee,MA,01013,0,0,0,1,1,1,1
42.34062958,-71.1028595,Emmanuel College,Boston,MA,02115,0,0,0,1,1,0,0
36.8513298,-81.51012421,Emory & Henry College,Emory,VA,24327,0,0,0,1,0,0,0
33.79713821,-84.32224274,Emory University,Atlanta,GA,30322,0,0,0,1,1,1,1
42.55351639,-70.84362793,Endicott College,Beverly,MA,01915,0,0,0,1,0,0,0
41.15884399,-73.25738525,Fairfield University,Fairfield,CT,06824,0,0,0,1,1,1,0
40.897892,-74.03057861,Fairleigh Dickinson University,Teaneck,NJ,07666,0,0,0,1,1,1,1
39.48578644,-80.16303253,Fairmont State University,Fairmont,WV,26554,0,0,0,1,0,0,0
40.75291824,-73.42669678,Farmingdale State College,Farmingdale,NY,11735,0,0,0,1,0,0,0
35.07421875,-78.89248657,Fayetteville State University,Fayetteville,NC,28301,0,0,0,1,1,0,0
40.86654663,-74.09577179,Felician University,Lodi,NJ,07644,0,0,0,1,1,1,1
43.68395996,-85.48525238,Ferris State University,Big Rapids,MI,49307,0,0,0,1,1,1,0
47.12789154,-88.58922577,Finlandia University,Hancock,MI,49930,0,0,0,1,0,0,0
42.10097504,-71.04262543,Fisher College,Boston,MA,02116,0,0,0,1,0,0,0
42.58875656,-71.78972626,Fitchburg State University,Fitchburg,MA,01420,0,0,0,1,1,0,0
26.37498665,-80.10106659,Florida Atlantic University,Boca Raton,FL,33431,0,0,0,1,1,1,0
30.17644501,-82.56668091,Florida Gateway College,Lake City,FL,32025,0,0,0,1,0,0,0
26.46371078,-81.77526093,Florida Gulf Coast University,Fort Myers,FL,33965,0,0,0,1,1,1,0
25.75612831,-80.37687683,Florida International University,Miami,FL,33199,0,0,0,1,1,1,0
25.86166954,-80.32196808,Florida National University,Hialeah,FL,33012,0,0,0,1,1,0,0
28.03145409,-81.94503784,Florida Southern College,Lakeland,FL,33801,0,0,0,1,1,1,1
30.44187737,-84.29849243,Florida State University,Tallahassee,FL,32306,0,0,0,1,0,1,1
38.8714447,-99.34449005,Fort Hays State University,Hays,KS,67601,0,0,0,1,1,1,0
42.29838562,-71.43662262,Framingham State University,Framingham,MA,01701,0,0,0,1,1,0,0
34.19042587,-79.65198517,Francis Marion University,Florence,SC,29506,0,0,0,1,1,1,0
40.37720871,-80.62439728,Franciscan University of Steubenville,Steubenville,OH,43952,0,0,0,1,1,0,1
39.95835876,-82.99034119,Franklin University,Columbus,OH,43215,0,0,0,1,1,0,0
35.44088745,-88.63858795,Freed-Hardeman University,Henderson,TN,38340,0,0,0,1,0,0,0
36.72689056,-119.7341843,Fresno Pacific University,Fresno,CA,93702,0,0,0,1,1,0,0
39.90138245,-105.0372467,Front Range Community College,Westminster,CO,80031,0,0,0,1,0,0,0
39.65016556,-78.93418884,Frostburg State University,Frostburg,MD,21532,0,0,0,1,1,0,0
38.28155518,-85.50101471,Galen College of Nursing,Louisville,KY,40207,0,0,0,1,0,0,0
42.12825394,-80.08674622,Gannon University,Erie,PA,16541,0,0,0,1,1,1,1
45.30338287,-122.9667358,George Fox University,Newberg,OR,97132,0,0,0,1,0,0,0
38.8298111,-77.30735779,George Mason University,Fairfax,VA,22030,0,0,0,1,1,1,0
38.89971542,-77.04859924,George Washington University,Washington,DC,20052,0,0,0,1,1,1,1
38.90760803,-77.072258,Georgetown University,Washington,DC,20057,0,0,0,1,1,1,1
33.08044815,-83.23193359,Georgia College & State University,Milledgeville,GA,31061,0,0,0,1,1,1,1
33.97998047,-84.00444031,Georgia Gwinnett College,Lawrenceville,GA,30043,0,0,0,1,0,0,0
32.5037823,-84.9431619,Georgia Intercollegiate Consortium for Graduate Nursing Education,Statesboro,GA,30458,0,0,0,1,1,1,1
32.0560379,-84.21750641,Georgia Southwestern State University,Americus,GA,31709,0,0,0,1,1,0,0
32.0560379,-84.21750641,Georgia Southwestern State University,Americus,GA,31709,0,0,0,0,0,0,0
33.75306702,-84.38528442,Georgia State University,Atlanta,GA,30303,0,0,0,1,1,1,1
40.09886169,-74.22771454,Georgian Court University,Lakewood,NJ,08701,0,0,0,1,0,0,0
34.14968872,-118.254776,Glendale Career College,Glendale,CA,91205,0,0,0,1,0,0,0
47.66703033,-117.4014359,Gonzaga University,Spokane,WA,99258,0,0,0,1,1,1,0
41.7428894,-72.64042664,Goodwin University,East Hartford,CT,06118,0,0,0,1,1,0,0
41.56376648,-85.82808685,Goshen College,Goshen,IN,46526,0,0,0,1,1,1,0
41.56376648,-85.82808685,Goshen College-Eastern Mennonite University DNP Consortium,Goshen,IN,46526,0,0,0,0,0,1,0
39.09402084,-94.43556976,Graceland University,Independence,MO,64050,0,0,0,1,1,1,1
32.52067184,-92.71892548,Grambling State University,Grambling,LA,71245,0,0,0,1,0,0,0
33.51003265,-112.1288605,Grand Canyon University,Phoenix,AZ,85017,0,0,0,1,1,1,1
42.96412277,-85.88903809,Grand Valley State University,Grand Rapids,MI,49504,0,0,0,1,1,1,0
41.62034607,-93.59964752,Grand View University,Des Moines,IA,50316,0,0,0,1,0,0,0
43.19291687,-71.52720642,Granite State College,Concord,NH,03301,0,0,0,1,1,0,0
38.92263794,-94.77370453,Grantham University,Lenexa,KS,66219,0,0,0,1,1,0,0
30.18528557,-85.72878265,Gulf Coast State College,Panama City,FL,32401,0,0,0,1,0,0,0
44.32417297,-93.97602081,Gustavus Adolphus College,Saint Peter,MN,56082,0,0,0,1,0,0,0
40.19792557,-75.23688507,Gwynedd Mercy University,Gwynedd Valley,PA,19437,0,0,0,1,1,1,1
37.02283859,-76.33435822,Hampton University,Hampton,VA,23668,0,0,0,1,0,0,0
39.72916794,-91.3917923,Hannibal-LaGrange University,Hannibal,MO,63401,0,0,0,1,0,0,0
35.24515152,-91.72354889,Harding University,Searcy,AR,72149,0,0,0,1,1,0,1
40.26211929,-76.88021088,Harrisburg University of Science and Technology,Harrisburg,PA,17101,0,0,0,1,1,0,0
42.45866776,-75.07184601,Hartwick College,Oneonta,NY,13820,0,0,0,1,0,0,0
21.37977028,-157.8543091,Hawaii Pacific University,Honolulu,HI,96813,0,0,0,1,1,1,1
40.80258942,-73.94337463,Helene Fuld College of Nursing,New York,NY,10019,0,0,0,1,0,0,0
34.13080978,-93.05912018,Henderson State University,Arkadelphia,AR,71999,0,0,0,1,1,0,0
46.37466812,-120.3952179,Heritage University,Toppenish,WA,98948,0,0,0,1,0,0,0
33.7543335,-84.3868103,"Herzing University, Atlanta",Atlanta,GA,30326,0,0,0,1,0,0,0
43.03567505,-88.11107635,"Herzing University, Brookfield",Brookfield,WI,53005,0,0,0,1,0,0,0
42.58267212,-87.81987,"Herzing University, Kenosha",Kenosha,WI,53144,0,0,0,1,0,0,0
43.14409637,-89.29171753,"Herzing University, Madison",Madison,WI,53711,0,0,0,1,1,0,1
44.97511673,-93.40500641,"Herzing University, Minneapolis",St. Louis Park,MN,55426,0,0,0,1,0,0,0
28.61571312,-81.31269073,"Herzing University, Orlando",Winter Park,FL,32789,0,0,0,1,0,0,0
38.13454819,-97.43389893,Hesston College,Hesston,KS,67062,0,0,0,1,0,0,0
41.3107338,-81.14395142,Hiram College,Hiram,OH,44234,0,0,0,1,0,0,0
40.71668625,-73.59939575,Hofstra University,Hempstead,NY,11549,0,0,0,0,1,0,0
40.0605278,-74.98868561,Holy Family University,Philadelphia,PA,19114,0,0,0,1,1,1,0
37.80292511,-122.1869736,Holy Names University,Oakland,CA,94619,0,0,0,1,1,0,1
33.80908966,-118.3501358,"Homestead Schools, Inc.",Torrance,CA,90502,0,0,0,1,0,0,0
39.42273712,-77.41876221,Hood College,Frederick,MD,21701,0,0,0,1,0,0,0
42.78752899,-86.10266876,Hope College,Holland,MI,49423,0,0,0,1,0,0,0
31.71578407,-98.98724365,Howard Payne University,Brownwood,TX,76801,0,0,0,1,0,0,0
38.92268372,-77.0194397,Howard University,Washington,DC,20059,0,0,0,1,1,0,1
40.76784134,-73.96453094,Hunter College of the City University of New York,New York,NY,10065,0,0,0,1,1,1,1
40.89893723,-85.49899292,Huntington University,Huntington,IN,46750,0,0,0,1,0,0,0
44.82779312,-68.79369354,Husson University,Bangor,ME,04401,0,0,0,1,1,0,1
42.86278534,-112.4297638,Idaho State University,Pocatello,ID,83209,0,0,0,1,1,1,0
39.73218536,-90.24693298,Illinois College,Jacksonville,IL,62650,0,0,0,1,0,0,0
40.51167679,-88.99269867,Illinois State University,Normal,IL,61761,0,0,0,1,1,1,1
40.4908905,-88.99051666,Illinois Wesleyan University,Bloomington,IL,61702,0,0,0,1,0,0,0
40.0279007,-75.56847382,Immaculata University,Immaculata,PA,19345,0,0,0,1,1,0,0
40.45944595,-86.13165283,Indiana University Kokomo,Kokomo,IN,46904,0,0,0,1,0,0,0
40.61401367,-79.16146851,Indiana University of Pennsylvania,Indiana,PA,15705,0,0,0,1,1,0,0
41.6622963,-86.21971893,Indiana University South Bend,South Bend,IN,46634,0,0,0,1,1,0,0
